time_stamp,pm2.5_alt,station,pm2.5_atm,pm2.5_cf_1
2022-11-26 12:00:00+00:00,8.4,47891,16.155,16.155
2022-11-26 13:00:00+00:00,7.6,47891,14.426,14.426
2022-11-26 14:00:00+00:00,11.1,47891,20.1835,21.6805
2022-11-26 15:00:00+00:00,14.2,47891,26.263,29.2815
2022-11-26 16:00:00+00:00,13.2,47891,26.236,26.9785
2022-11-26 17:00:00+00:00,8.6,47891,16.6185,16.6185
2022-11-26 18:00:00+00:00,7.1,47891,13.1485,13.1485
2022-11-26 19:00:00+00:00,8.1,47891,14.5455,14.935
2022-11-26 20:00:00+00:00,6.3,47891,11.1935,11.195
2022-11-26 21:00:00+00:00,5.9,47891,10.0485,10.0485
2022-11-26 22:00:00+00:00,12.0,47891,21.713,22.4435
2022-11-26 23:00:00+00:00,11.0,47891,19.7285,20.496
2022-11-27 00:00:00+00:00,6.4,47891,11.5235,11.5235
2022-11-27 01:00:00+00:00,9.2,47891,16.758,17.023
2022-11-27 02:00:00+00:00,9.3,47891,17.3045,17.383499999999998
2022-11-27 03:00:00+00:00,7.2,47891,12.703499999999998,12.7075
2022-11-27 04:00:00+00:00,8.0,47891,13.8855,14.232
2022-11-27 05:00:00+00:00,8.4,47891,15.073,15.125
2022-11-27 06:00:00+00:00,8.0,47891,14.565,14.6445
2022-11-27 07:00:00+00:00,6.2,47891,11.086,11.086
2022-11-27 08:00:00+00:00,4.3,47891,7.368,7.369
2022-11-27 09:00:00+00:00,2.6,47891,4.0085,4.0085
2022-11-27 10:00:00+00:00,2.2,47891,3.1795,3.1795
2022-11-27 11:00:00+00:00,1.0,47891,0.871,0.871
2022-11-27 12:00:00+00:00,0.7,47891,0.4995,0.4995
2022-11-27 13:00:00+00:00,1.5,47891,1.826,1.826
2022-11-27 14:00:00+00:00,3.7,47891,6.21,6.3115000000000006
2022-11-27 15:00:00+00:00,13.9,47891,23.6385,26.9205
2022-11-27 16:00:00+00:00,9.0,47891,15.9465,17.1845
2022-11-27 17:00:00+00:00,9.2,47891,16.2,17.192500000000003
2022-11-27 18:00:00+00:00,4.6,47891,7.821,7.821
2022-11-27 19:00:00+00:00,14.6,47891,25.901,28.077
2022-11-27 20:00:00+00:00,5.4,47891,9.283,9.5275
2022-11-27 21:00:00+00:00,3.4,47891,5.413,5.4445
2022-11-27 22:00:00+00:00,41.2,47891,59.397,83.3175
2022-11-27 23:00:00+00:00,31.8,47891,50.19,64.7485
2022-11-28 00:00:00+00:00,26.1,47891,43.620000000000005,54.6
2022-11-28 01:00:00+00:00,76.5,47891,110.8015,166.33100000000002
2022-11-28 02:00:00+00:00,49.8,47891,75.5195,112.5145
2022-11-28 03:00:00+00:00,40.9,47891,66.212,94.525
2022-11-28 04:00:00+00:00,32.3,47891,55.4675,74.595
2022-11-28 05:00:00+00:00,47.0,47891,74.957,111.7905
2022-11-28 06:00:00+00:00,16.6,47891,35.8045,39.277
2022-11-28 07:00:00+00:00,15.4,47891,34.7705,36.239
2022-11-28 08:00:00+00:00,17.7,47891,38.069,43.1205
2022-11-28 09:00:00+00:00,27.8,47891,53.0715,66.9155
2022-11-28 10:00:00+00:00,19.4,47891,41.7355,46.1675
2022-11-28 11:00:00+00:00,14.8,47891,34.275499999999994,35.3095
2022-11-28 12:00:00+00:00,16.3,47891,36.271,38.5465
2022-11-28 13:00:00+00:00,14.7,47891,32.2585,34.132000000000005
2022-11-28 14:00:00+00:00,9.5,47891,21.491,21.551
2022-11-28 15:00:00+00:00,10.4,47891,23.836,24.0555
2022-11-28 16:00:00+00:00,4.8,47891,10.1405,10.2805
2022-11-28 17:00:00+00:00,10.0,47891,21.6115,23.628
2022-11-28 18:00:00+00:00,7.0,47891,15.1685,15.386
2022-11-28 19:00:00+00:00,3.1,47891,5.8875,5.8875
2022-11-28 20:00:00+00:00,2.1,47891,3.282,3.282
2022-11-28 21:00:00+00:00,3.1,47891,5.721500000000001,5.721500000000001
2022-11-28 22:00:00+00:00,6.4,47891,12.634,13.521
2022-11-28 23:00:00+00:00,11.5,47891,24.2585,26.4015
2022-11-29 00:00:00+00:00,22.5,47891,45.5095,54.81
2022-11-29 01:00:00+00:00,14.6,47891,33.2595,35.6065
2022-11-29 02:00:00+00:00,35.5,47891,65.581,91.0605
2022-11-29 03:00:00+00:00,33.3,47891,66.10499999999999,89.543
2022-11-29 04:00:00+00:00,33.8,47891,67.56049999999999,93.231
2022-11-29 05:00:00+00:00,40.9,47891,81.2105,116.3825
2022-11-29 06:00:00+00:00,29.1,47891,63.2325,83.25
2022-11-29 07:00:00+00:00,16.8,47891,44.4785,48.851
2022-11-29 08:00:00+00:00,13.1,47891,37.3425,38.8975
2022-11-29 09:00:00+00:00,11.2,47891,31.826,32.568
2022-11-29 10:00:00+00:00,10.5,47891,29.7375,30.6865
2022-11-29 11:00:00+00:00,8.6,47891,23.8325,24.0265
2022-11-29 12:00:00+00:00,8.5,47891,24.1515,24.1515
2022-11-29 13:00:00+00:00,13.3,47891,37.019000000000005,38.3805
2022-11-29 14:00:00+00:00,20.3,47891,52.945,60.093
2022-11-29 15:00:00+00:00,12.8,47891,32.287,36.853
2022-11-29 16:00:00+00:00,12.6,47891,34.3865,36.8745
2022-11-29 17:00:00+00:00,12.7,47891,35.036,36.5415
2022-11-29 18:00:00+00:00,12.3,47891,32.7645,34.552
2022-11-29 19:00:00+00:00,15.0,47891,38.633,40.488
2022-11-29 20:00:00+00:00,14.4,47891,37.6405,39.2455
2022-11-29 21:00:00+00:00,18.5,47891,44.3545,48.7575
2022-11-29 22:00:00+00:00,20.3,47891,46.7845,52.077
2022-11-29 23:00:00+00:00,20.3,47891,46.8145,52.136
2022-11-30 00:00:00+00:00,23.1,47891,51.734,60.599500000000006
2022-11-30 01:00:00+00:00,25.6,47891,54.963,66.6765
2022-11-30 02:00:00+00:00,36.3,47891,72.022,96.387
2022-11-30 03:00:00+00:00,20.2,47891,50.037,55.791
2022-11-30 04:00:00+00:00,20.7,47891,49.9095,56.868
2022-11-30 05:00:00+00:00,39.4,47891,80.6575,111.0705
2022-11-30 06:00:00+00:00,27.0,47891,56.78999999999999,70.194
2022-11-30 07:00:00+00:00,21.1,47891,46.92700000000001,53.7695
2022-11-30 08:00:00+00:00,22.5,47891,48.2925,58.6545
2022-11-30 09:00:00+00:00,13.7,47891,33.654,34.3215
2022-11-30 10:00:00+00:00,14.8,47891,33.5255,36.0525
2022-11-30 11:00:00+00:00,11.9,47891,27.5665,28.263
2022-11-30 12:00:00+00:00,15.2,47891,34.4805,36.9995
2022-11-30 13:00:00+00:00,12.8,47891,29.1255,30.718000000000004
2022-11-30 14:00:00+00:00,10.8,47891,24.919,26.4325
2022-11-30 15:00:00+00:00,16.7,47891,36.4825,41.715
2022-11-30 16:00:00+00:00,10.1,47891,23.404,24.1565
2022-11-30 17:00:00+00:00,14.2,47891,32.1535,34.808499999999995
2022-11-30 18:00:00+00:00,16.1,47891,35.7425,39.8785
2022-11-30 19:00:00+00:00,11.5,47891,26.7615,27.836
2022-11-30 20:00:00+00:00,14.1,47891,34.2675,35.251
2022-11-30 21:00:00+00:00,13.0,47891,31.4655,32.8795
2022-11-30 22:00:00+00:00,11.1,47891,27.592,27.926
2022-11-30 23:00:00+00:00,12.8,47891,30.146,31.357
2022-12-01 00:00:00+00:00,8.6,47891,20.82,21.3705
2022-12-01 01:00:00+00:00,17.9,47891,40.761,45.906000000000006
2022-12-01 02:00:00+00:00,21.0,47891,45.634,54.651
2022-12-01 03:00:00+00:00,9.9,47891,23.852,24.1785
2022-12-01 04:00:00+00:00,13.3,47891,30.2685,33.542
2022-12-01 05:00:00+00:00,26.8,47891,53.6665,70.39750000000001
2022-12-01 06:00:00+00:00,15.7,47891,37.9675,40.6955
2022-12-01 07:00:00+00:00,12.4,47891,31.451500000000003,32.6065
2022-12-01 08:00:00+00:00,8.5,47891,20.102,21.831
2022-12-01 09:00:00+00:00,3.7,47891,8.3315,8.3315
2022-12-01 10:00:00+00:00,4.2,47891,9.804,9.804
2022-12-01 11:00:00+00:00,5.1,47891,12.4185,12.4185
2022-12-01 12:00:00+00:00,7.0,47891,17.698999999999998,17.698999999999998
2022-12-01 13:00:00+00:00,5.2,47891,12.488,12.488
2022-12-01 14:00:00+00:00,6.6,47891,16.4015,16.4015
2022-12-01 15:00:00+00:00,6.8,47891,17.326500000000003,17.3345
2022-12-01 16:00:00+00:00,14.4,47891,36.348,38.647000000000006
2022-12-01 17:00:00+00:00,14.3,47891,34.195,35.8295
2022-12-01 18:00:00+00:00,24.1,47891,50.94799999999999,62.3965
2022-12-01 19:00:00+00:00,23.0,47891,48.1,59.3905
2022-12-01 20:00:00+00:00,15.1,47891,35.253,37.4735
2022-12-01 21:00:00+00:00,13.0,47891,31.7,32.929500000000004
2022-12-01 22:00:00+00:00,10.5,47891,24.479,25.101
2022-12-01 23:00:00+00:00,10.3,47891,23.5625,24.815
2022-12-02 00:00:00+00:00,5.3,47891,12.4605,12.4605
2022-12-02 01:00:00+00:00,14.9,47891,33.284,38.24250000000001
2022-12-02 02:00:00+00:00,5.3,47891,12.019,12.028
2022-12-02 03:00:00+00:00,6.4,47891,15.1385,15.1685
2022-12-02 04:00:00+00:00,9.6,47891,24.018,24.2855
2022-12-02 05:00:00+00:00,11.6,47891,26.448,28.951
2022-12-02 06:00:00+00:00,12.4,47891,29.349,30.948
2022-12-02 07:00:00+00:00,8.6,47891,21.7445,21.868
2022-12-02 08:00:00+00:00,4.2,47891,9.2555,9.2555
2022-12-02 09:00:00+00:00,7.4,47891,17.986,18.0
2022-12-02 10:00:00+00:00,7.6,47891,16.597,16.6985
2022-12-02 11:00:00+00:00,6.7,47891,13.598,13.6525
2022-12-02 12:00:00+00:00,11.4,47891,25.616,26.9345
2022-12-02 13:00:00+00:00,3.7,47891,8.253,8.253
2022-12-02 14:00:00+00:00,4.8,47891,11.567,11.5855
2022-12-02 15:00:00+00:00,4.6,47891,10.9585,10.9585
2022-12-02 16:00:00+00:00,7.0,47891,16.707,16.9985
2022-12-02 17:00:00+00:00,8.3,47891,19.4115,19.878
2022-12-02 18:00:00+00:00,8.7,47891,21.409,21.4225
2022-12-02 19:00:00+00:00,7.8,47891,18.0475,18.2615
2022-12-02 20:00:00+00:00,6.2,47891,13.8455,13.8455
2022-12-02 21:00:00+00:00,7.0,47891,16.119500000000002,16.122500000000002
2022-12-02 22:00:00+00:00,7.6,47891,17.4445,17.4445
2022-12-02 23:00:00+00:00,13.2,47891,30.727,32.897
2022-12-03 00:00:00+00:00,21.7,47891,47.1905,56.196
2022-12-03 01:00:00+00:00,21.7,47891,45.7905,54.3655
2022-12-03 02:00:00+00:00,19.2,47891,43.339,48.0645
2022-12-03 03:00:00+00:00,23.7,47891,50.471,60.2535
2022-12-03 04:00:00+00:00,15.4,47891,36.4305,38.6045
2022-12-03 05:00:00+00:00,18.2,47891,42.259,46.325
2022-12-03 06:00:00+00:00,15.4,47891,35.813500000000005,38.743
2022-12-03 07:00:00+00:00,13.8,47891,33.0185,35.5045
2022-12-03 08:00:00+00:00,13.3,47891,33.117999999999995,33.8935
2022-12-03 09:00:00+00:00,14.9,47891,36.737,38.222
2022-12-03 10:00:00+00:00,13.5,47891,33.708,34.345
2022-12-03 11:00:00+00:00,12.5,47891,31.021,31.77
2022-12-03 12:00:00+00:00,12.6,47891,31.401,32.2815
2022-12-03 13:00:00+00:00,17.8,47891,41.1685,45.835
2022-12-03 14:00:00+00:00,15.7,47891,38.6745,40.904
2022-12-03 15:00:00+00:00,49.0,47891,94.7885,139.18900000000002
2022-12-03 16:00:00+00:00,35.6,47891,72.02850000000001,100.3925
2022-12-03 17:00:00+00:00,24.5,47891,54.7595,67.144
2022-12-03 18:00:00+00:00,32.1,47891,63.1345,84.096
2022-12-03 19:00:00+00:00,23.6,47891,49.0815,57.6505
2022-12-03 20:00:00+00:00,18.0,47891,37.204,41.6025
2022-12-03 21:00:00+00:00,8.9,47891,19.472,19.5145
2022-12-03 22:00:00+00:00,15.8,47891,32.873000000000005,36.32899999999999
2022-12-03 23:00:00+00:00,15.6,47891,33.7345,38.97
2022-12-04 00:00:00+00:00,25.6,47891,53.55,67.4905
2022-12-04 01:00:00+00:00,44.4,47891,82.3615,121.7345
2022-12-04 02:00:00+00:00,32.9,47891,69.3065,92.0655
2022-12-04 03:00:00+00:00,81.5,47891,155.69299999999998,235.2495
2022-12-04 04:00:00+00:00,51.1,47891,100.2605,149.65800000000002
2022-12-04 05:00:00+00:00,61.0,47891,119.2775,178.57999999999998
2022-12-04 06:00:00+00:00,47.9,47891,92.854,136.418
2022-12-04 07:00:00+00:00,25.6,47891,58.4045,72.10400000000001
2022-12-04 08:00:00+00:00,30.1,47891,64.787,85.19149999999999
2022-12-04 09:00:00+00:00,24.9,47891,57.665,69.30199999999999
2022-12-04 10:00:00+00:00,14.6,47891,34.18,39.2195
2022-12-04 11:00:00+00:00,10.7,47891,24.8925,27.1245
2022-12-04 12:00:00+00:00,5.3,47891,13.418,13.418
2022-12-04 13:00:00+00:00,4.8,47891,11.759,11.759
2022-12-04 14:00:00+00:00,4.3,47891,10.363,10.363
2022-12-04 15:00:00+00:00,4.2,47891,10.1125,10.1125
2022-12-04 16:00:00+00:00,5.4,47891,13.7765,13.7765
2022-12-04 17:00:00+00:00,5.1,47891,13.1765,13.1765
2022-12-04 18:00:00+00:00,7.3,47891,18.316000000000003,18.345
2022-12-04 19:00:00+00:00,8.1,47891,18.4645,18.678
2022-12-04 20:00:00+00:00,10.0,47891,23.591,23.5945
2022-12-04 21:00:00+00:00,10.3,47891,24.803,24.835
2022-12-04 22:00:00+00:00,11.6,47891,28.675,28.721
2022-12-04 23:00:00+00:00,15.0,47891,37.667,39.4675
2022-12-05 00:00:00+00:00,25.1,47891,53.3455,64.8145
2022-12-05 01:00:00+00:00,34.6,47891,69.2945,93.4835
2022-12-05 02:00:00+00:00,12.4,47891,33.111999999999995,33.94
2022-12-05 03:00:00+00:00,25.4,47891,55.7105,74.9105
2022-12-05 04:00:00+00:00,34.9,47891,73.8665,103.721
2022-12-05 05:00:00+00:00,49.0,47891,98.17,147.284
2022-12-05 06:00:00+00:00,23.6,47891,58.727,70.39
2022-12-05 07:00:00+00:00,23.9,47891,58.2955,71.06700000000001
2022-12-05 08:00:00+00:00,21.2,47891,53.1655,61.339
2022-12-05 09:00:00+00:00,16.9,47891,46.102,48.5515
2022-12-05 10:00:00+00:00,13.6,47891,38.1995,38.3745
2022-12-05 11:00:00+00:00,12.1,47891,33.5935,33.599000000000004
2022-12-05 12:00:00+00:00,11.2,47891,30.759,30.7605
2022-12-05 13:00:00+00:00,11.2,47891,30.5835,30.6325
2022-12-05 14:00:00+00:00,12.2,47891,33.114,33.219
2022-12-05 15:00:00+00:00,13.8,47891,36.8335,37.492
2022-12-05 16:00:00+00:00,14.5,47891,37.2435,39.2135
2022-12-05 17:00:00+00:00,15.4,47891,38.6045,41.324
2022-12-05 18:00:00+00:00,14.3,47891,33.569,35.595
2022-12-05 19:00:00+00:00,11.7,47891,27.834,28.4685
2022-12-05 20:00:00+00:00,12.7,47891,31.1875,31.899
2022-12-05 21:00:00+00:00,14.7,47891,34.4735,36.9235
2022-12-05 22:00:00+00:00,16.2,47891,38.3575,40.797
2022-12-05 23:00:00+00:00,12.5,47891,30.672,31.1065
2022-12-06 00:00:00+00:00,17.3,47891,40.596,44.4815
2022-12-06 01:00:00+00:00,19.1,47891,43.244,48.9155
2022-12-06 02:00:00+00:00,17.4,47891,39.566,44.61
2022-12-06 03:00:00+00:00,21.1,47891,45.9775,55.3405
2022-12-06 04:00:00+00:00,40.5,47891,76.862,109.591
2022-12-06 05:00:00+00:00,29.1,47891,59.179,76.3865
2022-12-06 06:00:00+00:00,36.8,47891,72.428,97.2295
2022-12-06 07:00:00+00:00,32.6,47891,63.452,86.1905
2022-12-06 08:00:00+00:00,18.5,47891,41.752,46.9285
2022-12-06 09:00:00+00:00,19.5,47891,45.257,49.605
2022-12-06 10:00:00+00:00,12.3,47891,30.317,30.8595
2022-12-06 11:00:00+00:00,11.6,47891,28.84,28.851
2022-12-06 12:00:00+00:00,19.3,47891,44.7845,49.216
2022-12-06 13:00:00+00:00,14.8,47891,35.726,36.7665
2022-12-06 14:00:00+00:00,18.1,47891,41.8945,44.6165
2022-12-06 15:00:00+00:00,17.8,47891,40.491,43.534
2022-12-06 16:00:00+00:00,21.8,47891,47.5355,54.7485
2022-12-06 17:00:00+00:00,25.7,47891,52.222,63.968
2022-12-06 18:00:00+00:00,27.5,47891,53.732,66.81800000000001
2022-12-06 19:00:00+00:00,23.3,47891,47.4545,55.386
2022-12-06 20:00:00+00:00,18.8,47891,40.8715,44.2475
2022-12-06 21:00:00+00:00,13.4,47891,30.884,31.034
2022-12-06 22:00:00+00:00,10.6,47891,23.9455,23.949
2022-12-06 23:00:00+00:00,14.6,47891,33.447,34.1055
2022-12-07 00:00:00+00:00,15.6,47891,34.689,36.74
2022-12-07 01:00:00+00:00,16.0,47891,35.974000000000004,37.795
2022-12-07 02:00:00+00:00,19.2,47891,39.7255,45.243
2022-12-07 03:00:00+00:00,16.2,47891,36.281000000000006,38.538
2022-12-07 04:00:00+00:00,14.0,47891,31.7265,32.377
2022-12-07 05:00:00+00:00,25.4,47891,48.936,61.2845
2022-12-07 06:00:00+00:00,22.9,47891,46.581,55.029
2022-12-07 07:00:00+00:00,15.0,47891,33.4765,35.4345
2022-12-07 08:00:00+00:00,25.8,47891,51.0915,62.037
2022-12-07 09:00:00+00:00,26.5,47891,51.568,63.3805
2022-12-07 10:00:00+00:00,17.4,47891,38.1235,41.231
2022-12-07 11:00:00+00:00,18.1,47891,39.6415,42.6615
2022-12-07 12:00:00+00:00,18.6,47891,40.834,44.057500000000005
2022-12-07 13:00:00+00:00,22.8,47891,47.086,54.589
2022-12-07 14:00:00+00:00,24.8,47891,49.565,59.32299999999999
2022-12-07 15:00:00+00:00,34.3,47891,59.7975,82.023
2022-12-07 16:00:00+00:00,32.2,47891,57.6445,76.483
2022-12-07 17:00:00+00:00,22.5,47891,45.369,52.0155
2022-12-07 18:00:00+00:00,18.5,47891,39.053,42.043
2022-12-07 19:00:00+00:00,17.6,47891,36.549,38.5915
2022-12-07 20:00:00+00:00,19.9,47891,39.2195,42.9945
2022-12-07 21:00:00+00:00,23.2,47891,43.2285,50.202
2022-12-07 22:00:00+00:00,17.1,47891,34.782,36.4365
2022-12-07 23:00:00+00:00,28.7,47891,49.369,63.5085
2022-12-08 00:00:00+00:00,38.5,47891,61.762,87.49000000000001
2022-12-08 01:00:00+00:00,42.4,47891,67.499,97.447
2022-12-08 02:00:00+00:00,70.6,47891,110.636,167.382
2022-12-08 03:00:00+00:00,41.6,47891,68.913,99.6405
2022-12-08 04:00:00+00:00,33.0,47891,58.4415,78.48949999999999
2022-12-08 05:00:00+00:00,31.6,47891,56.894,76.37450000000001
2022-12-08 06:00:00+00:00,45.5,47891,74.321,110.527
2022-12-08 07:00:00+00:00,62.1,47891,100.3955,152.0255
2022-12-08 08:00:00+00:00,47.7,47891,78.23150000000001,115.51
2022-12-08 09:00:00+00:00,29.1,47891,54.3515,69.94149999999999
2022-12-08 10:00:00+00:00,27.1,47891,52.7855,65.7735
2022-12-08 11:00:00+00:00,29.0,47891,56.2535,72.25450000000001
2022-12-08 12:00:00+00:00,38.0,47891,66.2655,95.35
2022-12-08 13:00:00+00:00,48.5,47891,81.5755,123.57
2022-12-08 14:00:00+00:00,50.0,47891,85.416,129.643
2022-12-08 15:00:00+00:00,78.2,47891,136.937,207.064
2022-12-08 16:00:00+00:00,97.2,47891,167.9465,253.5245
2022-12-08 17:00:00+00:00,118.6,47891,195.8655,295.33500000000004
2022-12-08 18:00:00+00:00,67.1,47891,104.904,158.85199999999998
2022-12-08 19:00:00+00:00,48.7,47891,73.003,108.2555
2022-12-08 20:00:00+00:00,7.5,47891,14.8475,14.889
2022-12-08 21:00:00+00:00,9.1,47891,17.129,20.89
2022-12-08 22:00:00+00:00,10.1,47891,20.955,24.1895
2022-12-08 23:00:00+00:00,8.6,47891,17.8255,18.4675
2022-12-09 00:00:00+00:00,9.0,47891,17.7425,17.761
2022-12-09 01:00:00+00:00,8.3,47891,15.5525,15.7575
2022-12-09 02:00:00+00:00,20.0,47891,35.099999999999994,41.387
2022-12-09 03:00:00+00:00,26.1,47891,45.9985,57.2405
2022-12-09 04:00:00+00:00,27.9,47891,47.3605,59.5455
2022-12-09 05:00:00+00:00,33.1,47891,52.7835,70.4865
2022-12-09 06:00:00+00:00,36.2,47891,55.5775,77.024
2022-12-09 07:00:00+00:00,29.7,47891,48.11,61.971
2022-12-09 08:00:00+00:00,18.5,47891,34.069,38.205
2022-12-09 09:00:00+00:00,18.8,47891,34.209,38.709
2022-12-09 10:00:00+00:00,11.7,47891,24.1585,24.7415
2022-12-09 11:00:00+00:00,13.3,47891,28.5035,29.076
2022-12-09 12:00:00+00:00,16.7,47891,35.286500000000004,37.958
2022-12-09 13:00:00+00:00,17.7,47891,36.825500000000005,40.121
2022-12-09 14:00:00+00:00,31.8,47891,54.853,73.446
2022-12-09 15:00:00+00:00,78.0,47891,122.72,185.592
2022-12-09 16:00:00+00:00,79.7,47891,125.54,189.818
2022-12-09 17:00:00+00:00,77.5,47891,117.1265,177.0095
2022-12-09 18:00:00+00:00,25.3,47891,43.9575,53.9235
2022-12-09 19:00:00+00:00,20.5,47891,37.489,42.031
2022-12-09 20:00:00+00:00,8.6,47891,15.0905,15.818
2022-12-09 21:00:00+00:00,8.1,47891,14.923,15.088
2022-12-09 22:00:00+00:00,24.8,47891,42.334,52.0765
2022-12-09 23:00:00+00:00,19.3,47891,35.3545,41.244
2022-12-10 00:00:00+00:00,18.8,47891,34.9885,39.881
2022-12-10 01:00:00+00:00,43.4,47891,68.99799999999999,96.3375
2022-12-10 02:00:00+00:00,62.8,47891,94.965,143.893
2022-12-10 03:00:00+00:00,73.0,47891,109.522,165.7635
2022-12-10 04:00:00+00:00,52.5,47891,81.4375,120.4335
2022-12-10 05:00:00+00:00,39.7,47891,63.1805,90.586
2022-12-10 06:00:00+00:00,60.9,47891,94.772,141.107
2022-12-10 07:00:00+00:00,24.2,47891,43.806,54.0135
2022-12-10 08:00:00+00:00,16.2,47891,29.9715,34.2445
2022-12-10 09:00:00+00:00,5.5,47891,10.197,10.197500000000002
2022-12-10 10:00:00+00:00,3.9,47891,6.768,6.768
2022-12-10 11:00:00+00:00,5.3,47891,9.883,9.883
2022-12-10 12:00:00+00:00,6.3,47891,12.373,12.373
2022-12-10 13:00:00+00:00,4.9,47891,9.0395,9.0435
2022-12-10 14:00:00+00:00,4.2,47891,7.624,7.624499999999999
2022-12-10 15:00:00+00:00,6.5,47891,10.736,12.618
2022-12-10 16:00:00+00:00,9.7,47891,17.4025,18.9995
2022-12-10 17:00:00+00:00,8.4,47891,14.964,15.625
2022-12-10 18:00:00+00:00,1.9,47891,2.6215,2.6215
2022-12-10 19:00:00+00:00,1.5,47891,1.996,1.996
2022-12-10 20:00:00+00:00,8.0,47891,15.053,15.425
2022-12-10 21:00:00+00:00,6.7,47891,11.306,12.6325
2022-12-10 22:00:00+00:00,7.0,47891,12.874,12.979500000000002
2022-12-10 23:00:00+00:00,22.5,47891,38.345,45.329
2022-12-11 00:00:00+00:00,27.1,47891,42.896,54.634
2022-12-11 01:00:00+00:00,16.1,47891,30.4765,32.355000000000004
2022-12-11 02:00:00+00:00,33.4,47891,50.8025,68.25049999999999
2022-12-11 03:00:00+00:00,41.8,47891,60.033,85.4295
2022-12-11 04:00:00+00:00,23.1,47891,40.3845,46.9985
2022-12-11 05:00:00+00:00,27.3,47891,44.921,56.1435
2022-12-11 06:00:00+00:00,25.8,47891,43.515,53.4915
2022-12-11 07:00:00+00:00,20.7,47891,37.579,42.8915
2022-12-11 08:00:00+00:00,17.0,47891,32.142,35.1525
2022-12-11 09:00:00+00:00,13.3,47891,26.3475,27.928
2022-12-11 10:00:00+00:00,17.4,47891,31.989,36.974500000000006
2022-12-11 11:00:00+00:00,8.5,47891,16.9715,17.0915
2022-12-11 12:00:00+00:00,6.6,47891,12.68,12.68
2022-12-11 13:00:00+00:00,15.5,47891,30.538,32.090999999999994
2022-12-11 14:00:00+00:00,16.0,47891,30.7005,33.2995
2022-12-11 15:00:00+00:00,23.8,47891,38.888,50.071
2022-12-11 16:00:00+00:00,14.8,47891,27.793,30.676
2022-12-11 17:00:00+00:00,24.0,47891,40.728,49.3065
2022-12-11 18:00:00+00:00,16.9,47891,32.334,34.328500000000005
2022-12-11 19:00:00+00:00,12.6,47891,24.429,24.811
2022-12-11 20:00:00+00:00,8.0,47891,14.9865,14.9865
2022-12-11 21:00:00+00:00,5.4,47891,9.372,9.372
2022-12-11 22:00:00+00:00,8.0,47891,14.6945,14.7
2022-12-11 23:00:00+00:00,17.2,47891,31.078,34.4105
2022-12-12 00:00:00+00:00,23.9,47891,39.855,48.2935
2022-12-12 01:00:00+00:00,22.4,47891,38.427,45.334
2022-12-12 02:00:00+00:00,18.5,47891,32.3835,37.2865
2022-12-12 03:00:00+00:00,20.5,47891,32.055,41.394000000000005
2022-12-12 04:00:00+00:00,12.6,47891,24.338,25.3155
2022-12-12 05:00:00+00:00,6.2,47891,11.634,11.634
2022-12-12 06:00:00+00:00,11.9,47891,24.4155,24.8575
2022-12-12 07:00:00+00:00,12.7,47891,24.6495,26.5465
2022-12-12 08:00:00+00:00,8.0,47891,15.646999999999998,15.657
2022-12-12 09:00:00+00:00,10.8,47891,21.387,21.44
2022-12-12 10:00:00+00:00,11.1,47891,22.0495,22.067
2022-12-12 11:00:00+00:00,11.6,47891,23.4285,23.4355
2022-12-12 12:00:00+00:00,11.9,47891,23.7985,23.7985
2022-12-12 13:00:00+00:00,14.1,47891,27.64,28.483
2022-12-12 14:00:00+00:00,18.6,47891,35.670500000000004,38.602500000000006
2022-12-12 15:00:00+00:00,17.1,47891,33.071,35.693
2022-12-12 16:00:00+00:00,12.4,47891,25.3865,25.579
2022-12-12 17:00:00+00:00,8.2,47891,16.244500000000002,16.244500000000002
2022-12-12 18:00:00+00:00,8.3,47891,16.3855,16.3855
2022-12-12 19:00:00+00:00,7.6,47891,14.616499999999998,14.616499999999998
2022-12-12 20:00:00+00:00,8.3,47891,16.448999999999998,16.448999999999998
2022-12-12 21:00:00+00:00,8.3,47891,16.436999999999998,16.4895
2022-12-12 22:00:00+00:00,7.9,47891,15.489,15.4915
2022-12-12 23:00:00+00:00,10.2,47891,19.904,20.4465
2022-12-13 00:00:00+00:00,11.1,47891,22.006,22.652
2022-12-13 01:00:00+00:00,7.3,47891,14.451,14.4895
2022-12-13 02:00:00+00:00,8.9,47891,16.563499999999998,17.6605
2022-12-13 03:00:00+00:00,12.8,47891,24.2155,26.301
2022-12-13 04:00:00+00:00,10.9,47891,22.043,22.1865
2022-12-13 05:00:00+00:00,9.4,47891,19.164,19.181
2022-12-13 06:00:00+00:00,9.5,47891,19.243,19.58
2022-12-13 07:00:00+00:00,14.2,47891,29.3345,30.813
2022-12-13 08:00:00+00:00,10.4,47891,21.807,21.9635
2022-12-13 09:00:00+00:00,9.4,47891,19.462,19.521
2022-12-13 10:00:00+00:00,11.3,47891,24.6,25.245
2022-12-13 11:00:00+00:00,8.4,47891,17.872500000000002,18.008000000000003
2022-12-13 12:00:00+00:00,8.5,47891,17.7295,17.819
2022-12-13 13:00:00+00:00,8.2,47891,16.951500000000003,17.005499999999998
2022-12-13 14:00:00+00:00,10.2,47891,21.367,21.3835
2022-12-13 15:00:00+00:00,15.1,47891,29.962,32.57
2022-12-13 16:00:00+00:00,11.9,47891,26.0335,26.153
2022-12-13 17:00:00+00:00,17.1,47891,32.863,37.377
