time_stamp,humidity,temperature,pressure,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b
2023-06-10T02:00:00Z,35.067,77.434,923.047,3.2,3.2,3.1,4.6585,4.706,4.611,4.663,4.706,4.62
2023-06-10T03:00:00Z,38.233,76.9,923.335,3.2,3.4,3,4.758,5.062,4.454,4.758,5.062,4.454
2023-06-10T04:00:00Z,39.034,76,923.24,3.3,3.5,3.1,5.007,5.329,4.685,5.007,5.329,4.685
2023-06-10T05:00:00Z,43.7,73.933,922.971,3.9,4.1,3.8,6.160500000000001,6.506,5.815,6.160500000000001,6.506,5.815
2023-06-10T06:00:00Z,47.267,72.5,922.849,4.8,5,4.6,7.7895,8.171,7.408,7.7895,8.171,7.408
2023-06-10T07:00:00Z,48.934,72,922.768,5.2,5.4,5.1,8.443999999999999,8.734,8.154,8.443999999999999,8.734,8.154
2023-06-10T08:00:00Z,49.633,71.267,922.935,5.4,5.6,5.2,8.8065,9.238,8.375,8.8065,9.238,8.375
2023-06-10T09:00:00Z,48.733,71.467,922.932,5.9,6,5.8,9.664000000000001,9.992,9.336,9.664000000000001,9.992,9.336
2023-06-10T10:00:00Z,52.166,70.966,922.776,6.5,6.7,6.3,10.590499999999999,10.937,10.244,10.590499999999999,10.937,10.244
2023-06-10T11:00:00Z,54,70.1,922.623,6.7,6.9,6.6,11.1325,11.646,10.619,11.1325,11.646,10.619
2023-06-10T12:00:00Z,54.034,69.934,922.839,6.8,6.9,6.7,11.25,11.651,10.849,11.25,11.651,10.849
2023-06-10T13:00:00Z,57.033,69.233,922.933,7.7,7.8,7.5,12.669,13.338,12,12.669,13.338,12
2023-06-10T14:00:00Z,56.133,70.5,922.954,8.3,8.6,8,13.788499999999999,14.518,13.059,13.788499999999999,14.518,13.059
2023-06-10T15:00:00Z,53.166,71.4,922.964,8.4,8.6,8.3,14.013,14.634,13.392,14.013,14.634,13.392
2023-06-10T16:00:00Z,51.3,72.567,922.97,8.2,8.3,8.1,13.6975,14.459,12.936,13.6975,14.459,12.936
2023-06-10T17:00:00Z,43.067,77.167,922.515,8.2,8.4,8,13.522,14.239,12.805,13.522,14.239,12.805
2023-06-10T18:00:00Z,39.533,79.566,922.14,8.9,7.8,10,15.812999999999999,13.287,18.339,16.213,13.287,19.139
2023-06-10T19:00:00Z,38.367,80.666,921.775,7.6,7.8,7.4,12.5895,13.258,11.921,12.5895,13.258,11.921
2023-06-10T20:00:00Z,44.267,79.2,922.009,6.4,6.5,6.2,10.478,10.798,10.158,10.479,10.798,10.16
2023-06-10T21:00:00Z,44.067,82.166,921.698,5.1,5.2,5,8.076,8.149,8.003,8.0975,8.149,8.046
2023-06-10T22:00:00Z,37.867,84.667,921.37,3.7,3.9,3.4,5.5145,5.883,5.146,5.5145,5.883,5.146
2023-06-10T23:00:00Z,35.534,84.4,921.312,4.5,4.8,4.3,7.055,7.527,6.583,7.055,7.527,6.583
2023-06-11T00:00:00Z,30.533,87.466,921.063,3.7,4,3.5,5.695,6.061,5.329,5.695,6.061,5.329
2023-06-11T01:00:00Z,27.267,87.767,920.907,2.1,2.3,2,2.8085,3.108,2.509,2.8085,3.108,2.509
2023-06-11T02:00:00Z,38.834,79.6,921.34,2.9,2.6,3.1,4.0375,3.615,4.46,4.0375,3.615,4.46
2023-06-11T03:00:00Z,57,73.367,922.133,3.2,3.4,3,4.747999999999999,5.252,4.244,4.747999999999999,5.252,4.244
2023-06-11T04:00:00Z,62.434,70.9,922.707,3.3,3.5,3,4.826499999999999,5.287,4.366,4.826499999999999,5.287,4.366
2023-06-11T05:00:00Z,65.8,69.367,923.038,3.5,3.8,3.3,5.410500000000001,5.841,4.98,5.410500000000001,5.841,4.98
2023-06-11T06:00:00Z,66.933,68.966,923.549,3.9,4.5,3.2,5.904999999999999,7.058,4.752,5.904999999999999,7.058,4.752
2023-06-11T07:00:00Z,67.367,68.534,923.692,4,4.4,3.5,6.173,6.916,5.43,6.173,6.916,5.43
2023-06-11T08:00:00Z,68.4,67.2,923.531,3.7,3.9,3.4,5.547499999999999,5.992,5.103,5.547499999999999,5.992,5.103
2023-06-11T09:00:00Z,69.034,66.633,923.56,3.9,4.1,3.6,5.9015,6.266,5.537,5.9015,6.266,5.537
2023-06-11T10:00:00Z,69.733,66.067,923.719,4.6,4.9,4.3,7.3919999999999995,7.947,6.837,7.3919999999999995,7.947,6.837
2023-06-11T11:00:00Z,69.166,66.166,924.236,4.6,4.9,4.3,7.231,7.751,6.711,7.231,7.751,6.711
2023-06-11T12:00:00Z,69.167,66,924.544,4.5,4.7,4.3,7.1465,7.543,6.75,7.1465,7.543,6.75
2023-06-11T13:00:00Z,67.933,66.066,924.945,4.5,4.7,4.2,6.898,7.367,6.429,6.898,7.367,6.429
2023-06-11T14:00:00Z,64.733,67.166,925.208,4.7,5,4.4,7.4455,7.97,6.921,7.4455,7.97,6.921
2023-06-11T15:00:00Z,61.733,68.8,925.257,4.9,5.2,4.6,7.758000000000001,8.236,7.28,7.758000000000001,8.236,7.28
2023-06-11T16:00:00Z,56.567,70.767,924.838,5.2,5.6,4.8,8.3965,9.096,7.697,8.3965,9.096,7.697
2023-06-11T17:00:00Z,49.733,72.334,924.361,4.8,5.1,4.6,7.7745,8.207,7.342,7.7745,8.207,7.342
2023-06-11T18:00:00Z,43.766,76.434,923.713,4.7,5.1,4.4,7.579000000000001,8.101,7.057,7.579000000000001,8.101,7.057
2023-06-11T19:00:00Z,36,80.166,923.178,4,3.3,4.8,6.2085,4.864,7.553,6.3855,4.864,7.907
2023-06-11T20:00:00Z,30.733,84.1,922.588,2.7,3,2.4,3.815,4.29,3.34,3.815,4.29,3.34
2023-06-11T21:00:00Z,27.8,87,922.122,2.7,2.9,2.5,3.959,4.285,3.633,3.959,4.285,3.633
2023-06-11T22:00:00Z,26.733,86.833,921.806,2.4,2.6,2.2,3.3985000000000003,3.72,3.077,3.3985000000000003,3.72,3.077
2023-06-11T23:00:00Z,25.1,87.067,921.625,2.3,2.5,2.1,3.248,3.481,3.015,3.248,3.481,3.015
2023-06-12T00:00:00Z,23.967,90.267,921.603,2.9,3.2,2.6,4.2615,4.676,3.847,4.2615,4.676,3.847
2023-06-12T01:00:00Z,21.367,94.133,921.794,2.4,2.6,2.3,3.383,3.635,3.131,3.383,3.635,3.131
2023-06-12T02:00:00Z,25.7,86.4,922.361,2.9,3.7,2.1,3.9829999999999997,5.154,2.812,4.1655,5.519,2.812
2023-06-12T03:00:00Z,32.933,79.966,922.978,2.5,2.6,2.4,3.696,3.583,3.809,3.696,3.583,3.809
2023-06-12T04:00:00Z,44.034,76.333,923.793,7.2,3.4,10.9,14.1325,5.294,22.971,16.304,5.294,27.314
2023-06-12T05:00:00Z,50,72.4,924.512,3.4,3.6,3.1,5.2375,5.72,4.755,5.175,5.595,4.755
2023-06-12T06:00:00Z,52.267,69.8,924.749,4.2,4.7,3.8,6.8149999999999995,7.578,6.052,6.8149999999999995,7.578,6.052
2023-06-12T07:00:00Z,53.8,67.867,925.252,4.2,4.5,3.8,6.7364999999999995,7.337,6.136,6.7364999999999995,7.337,6.136
2023-06-12T08:00:00Z,55.833,65.733,925.697,4.2,4.6,3.8,6.6975,7.321,6.074,6.6975,7.321,6.074
2023-06-12T09:00:00Z,57.834,63.9,926.15,4,4.3,3.7,6.276,6.887,5.665,6.276,6.887,5.665
2023-06-12T10:00:00Z,59.133,62.166,926.525,3.6,3.9,3.4,5.5295000000000005,5.894,5.165,5.5295000000000005,5.894,5.165
2023-06-12T11:00:00Z,62.833,60.867,926.712,4.2,4.5,3.9,6.6425,7.126,6.159,6.6425,7.126,6.159
2023-06-12T12:00:00Z,65.2,59.9,926.944,4.5,4.8,4.2,7.3545,7.877,6.832,7.3545,7.877,6.832
2023-06-12T13:00:00Z,63.867,60.667,927.067,4.5,4.7,4.2,7.2025,7.677,6.728,7.2025,7.677,6.728
2023-06-12T14:00:00Z,56.166,64.834,926.907,4.5,4.9,4.2,7.3125,7.88,6.745,7.3125,7.88,6.745
2023-06-12T15:00:00Z,48.033,69.9,926.224,5,5.4,4.7,8.1745,8.659,7.69,8.1745,8.659,7.69
2023-06-12T16:00:00Z,40.2,74.233,925.628,5.1,5.4,4.9,8.296,8.803,7.789,8.296,8.803,7.789
2023-06-12T17:00:00Z,33.666,78.867,924.896,6.9,6.8,7,11.381499999999999,11.155,11.608,11.4235,11.155,11.692
2023-06-12T18:00:00Z,27.8,84.9,924.039,5.1,5.4,4.9,8.2005,8.629,7.772,8.2005,8.629,7.772
2023-06-12T19:00:00Z,24.834,88.233,923.287,5.5,5.8,5.2,8.9145,9.407,8.422,8.9145,9.407,8.422
2023-06-12T20:00:00Z,26.033,87.933,922.686,5.1,5.3,4.9,8.311,8.64,7.982,8.311,8.64,7.982
2023-06-12T21:00:00Z,22.5,91.567,921.704,4.2,4.4,3.9,6.5695,6.918,6.221,6.5695,6.918,6.221
2023-06-12T22:00:00Z,20.334,94.133,920.791,5.2,5.8,4.6,8,8.363,7.637,8.0085,8.38,7.637
2023-06-12T23:00:00Z,20.4,93.3,920.24,5.5,5.8,5.1,8.9405,9.159,8.722,8.9805,9.212,8.749
2023-06-13T00:00:00Z,22.9,91,919.925,4.7,5.1,4.4,7.7225,8.375,7.07,7.724,8.378,7.07
2023-06-13T01:00:00Z,23.067,88.2,919.894,2.6,2.8,2.4,3.7445,4.05,3.439,3.7445,4.05,3.439
2023-06-13T02:00:00Z,24.767,88.967,919.718,3,3.2,2.8,4.5585,4.891,4.226,4.5585,4.891,4.226
2023-06-13T03:00:00Z,35.4,82.267,919.933,4,4.7,3.4,6.3735,7.339,5.408,6.375,7.342,5.408
2023-06-13T04:00:00Z,52.716,76.458,920.165,6.2,4.4,7.9,11.625499999999999,7.179,16.072,12.489,7.179,17.799
2023-06-13T05:00:00Z,59.767,72.967,920.435,4.5,4.8,4.3,7.428,7.87,6.986,7.428,7.87,6.986
2023-06-13T06:00:00Z,58.566,71.133,920.467,5,5.3,4.7,8.276,8.785,7.767,8.276,8.785,7.767
2023-06-13T07:00:00Z,57.033,68.8,920.336,4.9,5.2,4.6,8.1345,8.697,7.572,8.1345,8.697,7.572
2023-06-13T08:00:00Z,57.166,66.833,920.685,5.2,5.5,4.9,8.742,9.261,8.223,8.742,9.261,8.223
2023-06-13T09:00:00Z,57.666,65.5,920.85,5.2,5.6,4.9,8.7695,9.268,8.271,8.7695,9.268,8.271
2023-06-13T10:00:00Z,58.067,64.9,920.645,5.6,5.9,5.3,9.3515,9.988,8.715,9.3515,9.988,8.715
2023-06-13T11:00:00Z,59.867,64.166,920.544,5.5,5.8,5.1,9.193000000000001,9.8,8.586,9.193000000000001,9.8,8.586
2023-06-13T12:00:00Z,58.767,63.966,920.553,5.9,6.2,5.6,9.8795,10.293,9.466,9.8795,10.293,9.466
2023-06-13T13:00:00Z,59.4,64.933,920.286,6.9,7.1,6.6,11.824000000000002,12.361,11.287,11.824000000000002,12.361,11.287
2023-06-13T14:00:00Z,56.333,67.633,919.711,7.9,8,7.8,13.427,13.864,12.99,13.427,13.864,12.99
2023-06-13T15:00:00Z,48.5,71.267,919.026,10.2,10.4,10.1,17.476,18.056,16.896,17.476,18.056,16.896
2023-06-13T16:00:00Z,40.966,76.733,917.939,12.4,12.2,12.6,21.2115,21.719,20.704,21.23,21.719,20.741
2023-06-13T17:00:00Z,33.267,82.7,916.625,14.4,15.6,13.2,24.2605,26.919,21.602,24.9895,28.377,21.602
2023-06-13T18:00:00Z,29.867,85.733,915.321,12.7,12.7,12.6,21.63,22.453,20.807,21.6315,22.456,20.807
2023-06-13T19:00:00Z,26.5,89.433,913.56,12.4,12.4,12.4,21.101,21.816,20.386,21.1015,21.817,20.386
2023-06-13T20:00:00Z,32.467,83.466,913.303,8.5,8.5,8.4,14.4145,14.875,13.954,14.4145,14.875,13.954
2023-06-13T21:00:00Z,56.833,72.2,915.551,7.6,6.4,8.8,12.528500000000001,10.811,14.246,13.731,10.811,16.651
2023-06-13T22:00:00Z,61.133,70.066,915.654,5.2,5.5,5,8.4315,8.829,8.034,8.4315,8.829,8.034
2023-06-13T23:00:00Z,62.166,70.133,914.941,6,6.2,5.8,10.0015,10.457,9.546,10.0015,10.457,9.546
2023-06-14T00:00:00Z,62.734,70.2,914.101,6.7,6.9,6.5,11.2095,11.759,10.66,11.2095,11.759,10.66
2023-06-14T01:00:00Z,57.834,70.633,913.175,4.3,4.4,4.2,6.8075,7.043,6.572,6.8075,7.043,6.572
2023-06-14T02:00:00Z,53.367,68.367,912.972,2.7,2.8,2.5,3.782,4.032,3.532,3.782,4.032,3.532
2023-06-14T03:00:00Z,51.7,67.8,913.079,1.9,2,1.8,2.363,2.505,2.221,2.363,2.505,2.221
2023-06-14T04:00:00Z,60.166,65.7,913.657,2.2,2.4,2,3.0140000000000002,3.32,2.708,3.0140000000000002,3.32,2.708
2023-06-14T05:00:00Z,67.267,64.066,913.584,2.6,2.7,2.4,3.588,3.795,3.381,3.588,3.795,3.381
2023-06-14T06:00:00Z,70.267,62.9,913.202,2.8,3,2.6,4.027,4.318,3.736,4.027,4.318,3.736
2023-06-14T07:00:00Z,72.1,61.733,912.729,2.8,3,2.7,4.0655,4.354,3.777,4.0655,4.354,3.777
2023-06-14T08:00:00Z,69.433,61.9,912.483,2.3,2.4,2.1,3.109,3.316,2.902,3.109,3.316,2.902
2023-06-14T09:00:00Z,69.834,60.067,912.284,1.8,2,1.7,2.2805,2.5,2.061,2.2805,2.5,2.061
2023-06-14T10:00:00Z,71,58,912.637,1.1,1.2,1.1,0.999,1.085,0.913,0.999,1.085,0.913
2023-06-14T11:00:00Z,69.534,57.7,912.979,1,0.8,1.1,0.5565,0.505,0.608,0.5565,0.505,0.608
2023-06-14T12:00:00Z,69.534,57.7,913.381,0.9,0.8,1.1,0.4255,0.408,0.443,0.4255,0.408,0.443
2023-06-14T13:00:00Z,71.034,56.733,913.852,0.7,0.7,0.8,0.3175,0.305,0.33,0.3175,0.305,0.33
2023-06-14T14:00:00Z,71.966,54.5,914.382,1.2,0.7,1.7,0.818,0.291,1.345,0.818,0.291,1.345
2023-06-14T15:00:00Z,72.333,54.2,914.794,0.7,0.8,0.7,0.392,0.457,0.327,0.392,0.457,0.327
2023-06-14T16:00:00Z,69.833,56.034,914.874,3.6,2.7,4.6,4.0705,3.635,4.506,4.2465,3.979,4.514
2023-06-14T17:00:00Z,65.666,57.8,914.875,2,2.1,2,2.6475,2.793,2.502,2.6475,2.793,2.502
2023-06-14T18:00:00Z,64.867,58.267,915.376,2.3,2.4,2.1,3.1205,3.466,2.775,3.1205,3.466,2.775
2023-06-14T19:00:00Z,65.166,58.8,915.697,2,2.1,1.9,2.5715000000000003,2.814,2.329,2.5715000000000003,2.814,2.329
2023-06-14T20:00:00Z,64.534,58.433,915.879,2.2,2.3,2.1,2.974,3.204,2.744,2.974,3.204,2.744
2023-06-14T21:00:00Z,62.333,59.5,916.213,2.7,2.8,2.6,3.787,4.037,3.537,3.787,4.037,3.537
2023-06-14T22:00:00Z,61.1,59.834,916.741,2.8,2.9,2.7,4.1045,4.336,3.873,4.1045,4.336,3.873
2023-06-14T23:00:00Z,63.133,58.534,917.531,3.8,4,3.6,5.971,6.274,5.668,5.971,6.274,5.668
2023-06-15T00:00:00Z,64.967,58.1,918.289,5,5.2,4.9,8.2,8.509,7.891,8.2,8.509,7.891
2023-06-15T01:00:00Z,67.034,57.1,918.878,8.1,8.3,8,13.839,14.329,13.349,13.839,14.329,13.349
2023-06-15T02:00:00Z,67.666,57.2,919.317,10.9,11,10.8,19.0445,19.561,18.528,19.0445,19.561,18.528
2023-06-15T03:00:00Z,67.7,57.3,919.637,13,13.1,13,23.130499999999998,23.738,22.523,23.1345,23.746,22.523
2023-06-15T04:00:00Z,69.034,57.1,920.097,14.1,14.1,14.1,25.052,25.639,24.465,25.0835,25.699,24.468
2023-06-15T05:00:00Z,68.633,57.334,920.46,16.1,16.2,16.1,28.217,29.189,27.245,28.655,29.888,27.422
2023-06-15T06:00:00Z,68.833,57,920.823,17.3,17.4,17.2,29.988,30.633,29.343,30.7915,31.755,29.828
2023-06-15T07:00:00Z,68.4,57,921.063,19.3,19.1,19.4,32.103,32.656,31.55,34.03,34.977,33.083
2023-06-15T08:00:00Z,69.333,56.2,921.394,20,20,20.1,32.724000000000004,33.462,31.986,35.561499999999995,36.695,34.428
2023-06-15T09:00:00Z,69.533,56,921.763,18.7,18.6,18.8,31.308999999999997,31.993,30.625,33.287000000000006,34.331,32.243
2023-06-15T10:00:00Z,69.7,55.9,922.099,22.6,22.1,23,35.3315,35.878,34.785,40.1855,41.111,39.26
2023-06-15T11:00:00Z,70,55.067,922.627,14.6,13.2,15.9,24.983,23.832,26.134,25.185499999999998,23.845,26.526
2023-06-15T12:00:00Z,70.334,54.966,923.054,13.1,12,14.3,22.589,21.276,23.902,22.766,21.276,24.256
2023-06-15T13:00:00Z,70.567,54.666,923.792,14.8,14.2,15.3,25.657,25.77,25.544,25.9435,25.901,25.986
2023-06-15T14:00:00Z,66.6,56.5,924.368,14.7,14.5,14.9,25.2095,25.473,24.946,25.622,25.88,25.364
2023-06-15T15:00:00Z,63.3,58.466,924.622,17,16.9,17.2,28.4235,29.158,27.689,29.7235,30.62,28.827
2023-06-15T16:00:00Z,56.067,62.4,924.882,36.6,35.6,37.6,46.85850000000001,47.377,46.34,63.980000000000004,65.248,62.712
2023-06-15T17:00:00Z,49.233,66.267,924.97,47.7,46.4,49.1,54.938,55.584,54.292,82.9065,84.097,81.716
2023-06-15T18:00:00Z,42.1,66.966,924.989,56.3,55.2,57.4,64.3615,65.578,63.145,97.654,99.47,95.838
2023-06-15T19:00:00Z,44.133,67.8,925.322,52.3,51.3,53.2,59.7325,61.019,58.446,90.7175,92.668,88.767
2023-06-15T20:00:00Z,41.6,69.3,925.573,52.5,51.1,53.9,60.028999999999996,60.858,59.2,91.1795,92.403,89.956
2023-06-15T21:00:00Z,40.233,71.3,925.448,51.4,49.9,52.9,58.763000000000005,59.445,58.081,89.243,90.311,88.175
2023-06-15T22:00:00Z,35.466,72.867,925.483,53,51.6,54.5,60.593,61.435,59.751,92.0235,93.276,90.771
2023-06-15T23:00:00Z,32.633,72.367,925.389,50.9,50.1,51.7,58.092,59.609,56.575,88.225,90.535,85.915
2023-06-16T00:00:00Z,35.267,73.067,925.581,51.1,49.8,52.4,58.503,59.46,57.546,88.85300000000001,90.294,87.412
2023-06-16T01:00:00Z,35.1,74.6,925.72,51.4,50.4,52.4,58.839,59.954,57.724,89.344,91.024,87.664
2023-06-16T02:00:00Z,39.2,73,925.999,50.6,49.4,51.9,57.977999999999994,59.034,56.922,88.064,89.686,86.442
2023-06-16T03:00:00Z,46.4,69,926.354,48.3,46.7,49.8,55.622,56.153,55.091,84.2705,85.148,83.393
2023-06-16T04:00:00Z,51.233,65.966,926.909,47.5,45.6,49.4,54.597,54.969,54.225,82.622,83.221,82.023
2023-06-16T05:00:00Z,56.3,61.933,927.142,49.3,47.9,50.8,56.82299999999999,57.407,56.239,86.17,87.089,85.251
2023-06-16T06:00:00Z,57.966,59.067,927.382,46.5,44.6,48.4,53.7355,53.945,53.526,80.997,81.293,80.701
2023-06-16T07:00:00Z,61.567,57.266,927.415,44.8,43.4,46.3,52.815,53.147,52.483,78.9045,79.634,78.175
2023-06-16T08:00:00Z,64.633,55.834,927.486,42.9,41.2,44.6,51.355000000000004,51.432,51.278,75.3735,75.582,75.165
2023-06-16T09:00:00Z,65.7,55.3,927.573,40.6,39,42.2,49.887,49.843,49.931,71.3455,71.311,71.38
2023-06-16T10:00:00Z,63.334,56.767,927.422,39.6,37.3,41.9,48.814,48.63,48.998,68.466,67.945,68.987
2023-06-16T11:00:00Z,63.733,56.9,927.378,38.5,36.4,40.6,48.290499999999994,48.156,48.425,67.0795,66.749,67.41
2023-06-16T12:00:00Z,61.034,56.9,927.102,37.6,35.6,39.5,47.5735,47.505,47.642,65.2885,65.115,65.462
2023-06-16T13:00:00Z,58.4,58.133,926.852,35,33.5,36.5,45.792500000000004,45.918,45.667,60.8425,61.131,60.554
2023-06-16T14:00:00Z,56.166,59.233,926.655,33.3,31.8,34.7,44.628,44.747,44.509,57.922,58.222,57.622
2023-06-16T15:00:00Z,52.383,62,925.957,29.5,28.1,30.8,41.718,41.945,41.491,51.328500000000005,51.825,50.832
2023-06-16T16:00:00Z,49.267,64.133,924.928,27.5,26.5,28.5,40.123000000000005,40.57,39.676,48.012,48.867,47.157
2023-06-16T17:00:00Z,46.666,65.733,924.232,28.3,27.3,29.3,40.712999999999994,41.041,40.385,49.1395,49.831,48.448
2023-06-16T18:00:00Z,44.466,68.367,923.68,28.5,27.6,29.5,40.957499999999996,41.407,40.508,49.6855,50.574,48.797
2023-06-16T19:00:00Z,42.3,70.367,923.519,28.7,27.8,29.6,41.025,41.561,40.489,49.907,51.035,48.779
2023-06-16T20:00:00Z,39.933,73.733,923.117,27.2,26.7,27.8,39.691,40.502,38.88,47.4065,48.993,45.82
2023-06-16T21:00:00Z,39.3,72.767,922.567,24,23.6,24.5,36.4755,37.255,35.696,41.46,42.839,40.081
2023-06-16T22:00:00Z,38.433,72.534,922.414,20,19.7,20.3,31.567500000000003,32.457,30.678,34.547,35.914,33.18
2023-06-16T23:00:00Z,33.5,72.967,922.345,7.3,7.3,7.3,11.756,12.252,11.26,11.756,12.252,11.26
2023-06-17T00:00:00Z,36,71.8,922.156,3.2,3.2,3.1,4.516500000000001,4.628,4.405,4.516500000000001,4.628,4.405
2023-06-17T01:00:00Z,33.934,74.2,921.92,1.7,1.7,1.6,1.7745,1.896,1.653,1.7745,1.896,1.653
2023-06-17T02:00:00Z,34.933,75.167,921.867,2.1,2.2,2,2.623,2.781,2.465,2.623,2.781,2.465
2023-06-17T03:00:00Z,45.867,69.633,921.836,2.7,2.7,2.6,3.681,3.778,3.584,3.681,3.778,3.584
2023-06-17T04:00:00Z,53.533,65.367,922.001,2.8,2.9,2.8,4.0475,4.328,3.767,4.0475,4.328,3.767
2023-06-17T05:00:00Z,57.133,63.466,921.977,3.3,3.3,3.2,4.798,4.92,4.676,4.798,4.92,4.676
2023-06-17T06:00:00Z,58.534,61.034,922.088,2.6,2.7,2.6,3.5205,3.688,3.353,3.5205,3.688,3.353
2023-06-17T07:00:00Z,59.034,61.767,922.043,4.1,4.1,4.1,6.1205,6.278,5.963,6.1205,6.278,5.963
2023-06-17T08:00:00Z,63.666,60.6,921.757,3.7,3.7,3.6,5.519500000000001,5.655,5.384,5.519500000000001,5.655,5.384
2023-06-17T09:00:00Z,65.966,59,921.662,3.9,4,3.8,5.795999999999999,6.039,5.553,5.795999999999999,6.039,5.553
2023-06-17T10:00:00Z,66.267,58.4,921.193,3.8,3.8,3.8,5.6545000000000005,5.838,5.471,5.6545000000000005,5.838,5.471
2023-06-17T11:00:00Z,66,58.133,920.91,3.6,3.6,3.7,5.2935,5.426,5.161,5.2935,5.426,5.161
2023-06-17T12:00:00Z,67.066,56.767,920.843,3.5,3.1,4,5.5015,4.495,6.508,5.5015,4.495,6.508
2023-06-17T13:00:00Z,67.5,58.166,921.043,4.8,4.5,5,7.4655000000000005,7.077,7.854,7.4655000000000005,7.077,7.854
2023-06-17T14:00:00Z,63.267,60.4,920.715,4.4,4.4,4.3,6.635,6.902,6.368,6.635,6.902,6.368
2023-06-17T15:00:00Z,61.4,61.667,920.186,4.5,4.3,4.8,6.719,6.647,6.791,6.719,6.647,6.791
2023-06-17T16:00:00Z,57.8,63.334,919.602,3.4,3.5,3.4,4.9915,5.14,4.843,4.9915,5.14,4.843
2023-06-17T17:00:00Z,58.567,64.1,918.818,2.8,2.9,2.6,3.8835,4.16,3.607,3.8835,4.16,3.607
2023-06-17T18:00:00Z,50.6,67.034,918.128,2.2,2.3,2.1,2.818,3.032,2.604,2.818,3.032,2.604
2023-06-17T19:00:00Z,33.7,74.6,916.89,1.1,1.2,1,0.8235,0.98,0.667,0.8235,0.98,0.667
2023-06-17T20:00:00Z,28.533,77.267,915.871,1.3,1.3,1.3,1.2515,1.391,1.112,1.2515,1.391,1.112
2023-06-17T21:00:00Z,26,77.167,915.04,1.3,1.4,1.2,1.2745,1.462,1.087,1.2745,1.462,1.087
2023-06-17T22:00:00Z,26.3,75.333,914.45,1.4,1.5,1.4,1.5,1.695,1.305,1.5,1.695,1.305
2023-06-17T23:00:00Z,26.6,75.367,913.808,1.6,1.8,1.5,1.8675,2.154,1.581,1.8675,2.154,1.581
2023-06-18T00:00:00Z,29.233,73.966,913.2,2,2.2,1.9,2.609,2.845,2.373,2.609,2.845,2.373
2023-06-18T01:00:00Z,31.6,72.334,912.527,1.7,1.9,1.6,1.9305,2.248,1.613,1.9305,2.248,1.613
2023-06-18T02:00:00Z,36.367,68.934,912.4,1.6,1.7,1.4,1.7105000000000001,1.946,1.475,1.7105000000000001,1.946,1.475
2023-06-18T03:00:00Z,40.867,65.334,912.466,1.3,1.4,1.1,1.2905,1.533,1.048,1.2905,1.533,1.048
2023-06-18T04:00:00Z,44.034,63.633,912.487,1.1,1.2,1,1.0505,1.219,0.882,1.0505,1.219,0.882
2023-06-18T05:00:00Z,50.633,61.567,911.838,1.3,1.4,1.3,1.359,1.532,1.186,1.359,1.532,1.186
2023-06-18T06:00:00Z,51.733,61.2,911.581,1.5,1.6,1.4,1.6455,1.817,1.474,1.6455,1.817,1.474
2023-06-18T07:00:00Z,56.8,60.933,911.926,1.7,1.8,1.6,1.9344999999999999,2.109,1.76,1.9344999999999999,2.109,1.76
2023-06-18T08:00:00Z,64.733,58.133,912.345,3.9,3.9,4,6.0165,6.188,5.845,6.127,6.326,5.928
2023-06-18T09:00:00Z,67.733,56.3,912.197,3.8,1.6,5.9,5.375,1.835,8.915,5.375500000000001,1.835,8.916
2023-06-18T10:00:00Z,69.767,54.433,912.29,6.1,1.2,10.9,9.5115,1.052,17.971,9.8585,1.052,18.665
2023-06-18T11:00:00Z,68.7,54.334,912.399,6.8,3,10.7,10.241,3.461,17.021,10.431999999999999,3.461,17.403
2023-06-18T12:00:00Z,66.633,54.833,912.188,2.7,3.9,1.5,3.466,5.173,1.759,3.4665,5.173,1.76
2023-06-18T13:00:00Z,67.233,54.5,912.117,2.6,4.1,1.2,3.381,5.547,1.215,3.381,5.547,1.215
2023-06-18T14:00:00Z,67.767,54.233,911.714,3.4,5.8,1,4.142,7.325,0.959,4.142,7.325,0.959
2023-06-18T15:00:00Z,65.8,54.667,911.663,1,1.3,0.7,0.7285,1.1,0.357,0.7285,1.1,0.357
2023-06-18T16:00:00Z,65.267,55.6,911.671,1.5,1,2.1,1.7205,0.675,2.766,1.9409999999999998,0.675,3.207
2023-06-18T17:00:00Z,63.966,55.9,911.61,2.6,0.8,4.3,3.742,0.557,6.927,3.821,0.557,7.085
2023-06-18T18:00:00Z,66.767,54.566,911.77,0.8,0.9,0.7,0.4505,0.554,0.347,0.4505,0.554,0.347
2023-06-18T19:00:00Z,66.167,55.267,911.708,0.7,0.8,0.6,0.2615,0.332,0.191,0.2615,0.332,0.191
2023-06-18T20:00:00Z,59.767,56.133,911.602,0.9,0.4,1.3,0.9269999999999999,0.029,1.825,1.0785,0.029,2.128
2023-06-18T21:00:00Z,55.3,58.734,911.483,0.4,0.6,0.3,0.118,0.236,0,0.118,0.236,0
2023-06-18T22:00:00Z,55.867,58.034,911.514,0.7,0.7,0.7,0.438,0.445,0.431,0.438,0.445,0.431
2023-06-18T23:00:00Z,52.234,59.8,911.565,0.5,0.5,0.4,0.1225,0.14,0.105,0.1225,0.14,0.105
