DATE_PST,DATE,TIME,STATION_NAME,EMS_ID,PM25_RAW,PM25,PM25_INSTRUMENT,PM10_RAW,PM10,PM10_INSTRUMENT,PM10_2_RAW,PM10_2,PM10_2_INSTRUMENT
2020-07-11 03:00:00,2020-07-11,03:00,Golden Helipad,E292149,7.755994,7.8,PM25_SHARP5030i,18.44839,18.4,PM10_5014i,,,
2020-07-11 04:00:00,2020-07-11,04:00,Golden Helipad,E292149,7.482751,7.5,PM25_SHARP5030i,13.29442,13.3,PM10_5014i,,,
2020-07-11 05:00:00,2020-07-11,05:00,Golden Helipad,E292149,7.976854,8,PM25_SHARP5030i,12.36954,12.4,PM10_5014i,,,
2020-07-11 06:00:00,2020-07-11,06:00,Golden Helipad,E292149,9.791568,9.8,PM25_SHARP5030i,22.21711,22.2,PM10_5014i,,,
2020-07-11 07:00:00,2020-07-11,07:00,Golden Helipad,E292149,7.830204,7.8,PM25_SHARP5030i,22.73966,22.7,PM10_5014i,,,
2020-07-11 08:00:00,2020-07-11,08:00,Golden Helipad,E292149,6.775846,6.8,PM25_SHARP5030i,12.59689,12.6,PM10_5014i,,,
2020-07-11 09:00:00,2020-07-11,09:00,Golden Helipad,E292149,5.827229,5.8,PM25_SHARP5030i,8.969097,9,PM10_5014i,,,
2020-07-11 10:00:00,2020-07-11,10:00,Golden Helipad,E292149,4.332974,4.3,PM25_SHARP5030i,7.097904,7.1,PM10_5014i,,,
2020-07-11 11:00:00,2020-07-11,11:00,Golden Helipad,E292149,4.418476,4.4,PM25_SHARP5030i,3.608939,3.6,PM10_5014i,,,
2020-07-11 12:00:00,2020-07-11,12:00,Golden Helipad,E292149,4.33839,4.3,PM25_SHARP5030i,8.427145,8.4,PM10_5014i,,,
2020-07-11 13:00:00,2020-07-11,13:00,Golden Helipad,E292149,4.283096,4.3,PM25_SHARP5030i,9.128164,9.1,PM10_5014i,,,
2020-07-11 14:00:00,2020-07-11,14:00,Golden Helipad,E292149,4.860277,4.9,PM25_SHARP5030i,8.512923,8.5,PM10_5014i,,,
2020-07-11 15:00:00,2020-07-11,15:00,Golden Helipad,E292149,4.005834,4,PM25_SHARP5030i,9.143918,9.1,PM10_5014i,,,
2020-07-11 16:00:00,2020-07-11,16:00,Golden Helipad,E292149,3.851244,3.9,PM25_SHARP5030i,12.47861,12.5,PM10_5014i,,,
2020-07-11 17:00:00,2020-07-11,17:00,Golden Helipad,E292149,3.605171,3.6,PM25_SHARP5030i,9.680972,9.7,PM10_5014i,,,
2020-07-11 18:00:00,2020-07-11,18:00,Golden Helipad,E292149,4.12339,4.1,PM25_SHARP5030i,4.846109,4.8,PM10_5014i,,,
2020-07-11 19:00:00,2020-07-11,19:00,Golden Helipad,E292149,8.061647,8.1,PM25_SHARP5030i,7.804343,7.8,PM10_5014i,,,
2020-07-11 20:00:00,2020-07-11,20:00,Golden Helipad,E292149,3.674561,3.7,PM25_SHARP5030i,16.55862,16.6,PM10_5014i,,,
2020-07-11 21:00:00,2020-07-11,21:00,Golden Helipad,E292149,5.490506,5.5,PM25_SHARP5030i,13.97074,14,PM10_5014i,,,
2020-07-11 22:00:00,2020-07-11,22:00,Golden Helipad,E292149,3.825617,3.8,PM25_SHARP5030i,11.60948,11.6,PM10_5014i,,,
2020-07-11 23:00:00,2020-07-11,23:00,Golden Helipad,E292149,2.905987,2.9,PM25_SHARP5030i,7.467536,7.5,PM10_5014i,,,
2020-07-12 00:00:00,2020-07-11,24:00,Golden Helipad,E292149,2.342068,2.3,PM25_SHARP5030i,2.579849,2.6,PM10_5014i,,,
2020-07-12 01:00:00,2020-07-12,01:00,Golden Helipad,E292149,2.498729,2.5,PM25_SHARP5030i,0,0,PM10_5014i,,,
2020-07-12 02:00:00,2020-07-12,02:00,Golden Helipad,E292149,2.065464,2.1,PM25_SHARP5030i,7.945005,7.9,PM10_5014i,,,
2020-07-12 03:00:00,2020-07-12,03:00,Golden Helipad,E292149,2.187644,2.2,PM25_SHARP5030i,9.256304,9.3,PM10_5014i,,,
2020-07-12 04:00:00,2020-07-12,04:00,Golden Helipad,E292149,1.716323,1.7,PM25_SHARP5030i,3.437002,3.4,PM10_5014i,,,
2020-07-12 05:00:00,2020-07-12,05:00,Golden Helipad,E292149,1.823797,1.8,PM25_SHARP5030i,8.536908,8.5,PM10_5014i,,,
2020-07-12 06:00:00,2020-07-12,06:00,Golden Helipad,E292149,2.575052,2.6,PM25_SHARP5030i,5.264135,5.3,PM10_5014i,,,
2020-07-12 07:00:00,2020-07-12,07:00,Golden Helipad,E292149,2.262799,2.3,PM25_SHARP5030i,5.510703,5.5,PM10_5014i,,,
2020-07-12 08:00:00,2020-07-12,08:00,Golden Helipad,E292149,2.183526,2.2,PM25_SHARP5030i,2.380737,2.4,PM10_5014i,,,
2020-07-12 09:00:00,2020-07-12,09:00,Golden Helipad,E292149,1.589498,1.6,PM25_SHARP5030i,1.948521,1.9,PM10_5014i,,,
2020-07-12 10:00:00,2020-07-12,10:00,Golden Helipad,E292149,1.464943,1.5,PM25_SHARP5030i,0,0,PM10_5014i,,,
2020-07-12 11:00:00,2020-07-12,11:00,Golden Helipad,E292149,1.178007,1.2,PM25_SHARP5030i,2.158545,2.2,PM10_5014i,,,
2020-07-12 12:00:00,2020-07-12,12:00,Golden Helipad,E292149,0.930081,0.9,PM25_SHARP5030i,2.071768,2.1,PM10_5014i,,,
2020-07-12 13:00:00,2020-07-12,13:00,Golden Helipad,E292149,1.088148,1.1,PM25_SHARP5030i,8.505345,8.5,PM10_5014i,,,
2020-07-12 14:00:00,2020-07-12,14:00,Golden Helipad,E292149,1.183801,1.2,PM25_SHARP5030i,11.41347,11.4,PM10_5014i,,,
2020-07-12 15:00:00,2020-07-12,15:00,Golden Helipad,E292149,1.010246,1,PM25_SHARP5030i,1.920289,1.9,PM10_5014i,,,
2020-07-12 16:00:00,2020-07-12,16:00,Golden Helipad,E292149,1.033885,1,PM25_SHARP5030i,0,0,PM10_5014i,,,
2020-07-12 17:00:00,2020-07-12,17:00,Golden Helipad,E292149,0.925881,0.9,PM25_SHARP5030i,0.58414,0.6,PM10_5014i,,,
2020-07-12 18:00:00,2020-07-12,18:00,Golden Helipad,E292149,1.010542,1,PM25_SHARP5030i,0,0,PM10_5014i,,,
2020-07-12 19:00:00,2020-07-12,19:00,Golden Helipad,E292149,0.873881,0.9,PM25_SHARP5030i,0,0,PM10_5014i,,,
2020-07-12 20:00:00,2020-07-12,20:00,Golden Helipad,E292149,1.787922,1.8,PM25_SHARP5030i,13.25921,13.3,PM10_5014i,,,
2020-07-12 21:00:00,2020-07-12,21:00,Golden Helipad,E292149,1.709048,1.7,PM25_SHARP5030i,8.670375,8.7,PM10_5014i,,,
2020-07-12 22:00:00,2020-07-12,22:00,Golden Helipad,E292149,4.034173,4,PM25_SHARP5030i,13.75272,13.8,PM10_5014i,,,
2020-07-12 23:00:00,2020-07-12,23:00,Golden Helipad,E292149,1.851745,1.9,PM25_SHARP5030i,19.11828,19.1,PM10_5014i,,,
2020-07-13 00:00:00,2020-07-12,24:00,Golden Helipad,E292149,1.715924,1.7,PM25_SHARP5030i,3.870558,3.9,PM10_5014i,,,
2020-07-13 01:00:00,2020-07-13,01:00,Golden Helipad,E292149,1.844251,1.8,PM25_SHARP5030i,11.94992,11.9,PM10_5014i,,,
2020-07-13 02:00:00,2020-07-13,02:00,Golden Helipad,E292149,2.394901,2.4,PM25_SHARP5030i,16.56492,16.6,PM10_5014i,,,
2020-07-13 03:00:00,2020-07-13,03:00,Golden Helipad,E292149,1.895465,1.9,PM25_SHARP5030i,12.89164,12.9,PM10_5014i,,,
2020-07-13 04:00:00,2020-07-13,04:00,Golden Helipad,E292149,1.701719,1.7,PM25_SHARP5030i,11.03082,11,PM10_5014i,,,
2020-07-13 05:00:00,2020-07-13,05:00,Golden Helipad,E292149,1.590955,1.6,PM25_SHARP5030i,10.81783,10.8,PM10_5014i,,,
2020-07-13 06:00:00,2020-07-13,06:00,Golden Helipad,E292149,2.848406,2.8,PM25_SHARP5030i,15.99333,16,PM10_5014i,,,
2020-07-13 07:00:00,2020-07-13,07:00,Golden Helipad,E292149,3.362957,3.4,PM25_SHARP5030i,20.17479,20.2,PM10_5014i,,,
2020-07-13 08:00:00,2020-07-13,08:00,Golden Helipad,E292149,3.779376,3.8,PM25_SHARP5030i,20.5229,20.5,PM10_5014i,,,
2020-07-13 09:00:00,2020-07-13,09:00,Golden Helipad,E292149,3.545269,3.5,PM25_SHARP5030i,14.50261,14.5,PM10_5014i,,,
2020-07-13 10:00:00,2020-07-13,10:00,Golden Helipad,E292149,1.109853,1.1,PM25_SHARP5030i,5.823144,5.8,PM10_5014i,,,
2020-07-13 11:00:00,2020-07-13,11:00,Golden Helipad,E292149,0.786711,0.8,PM25_SHARP5030i,0.845452,0.8,PM10_5014i,,,
2020-07-13 12:00:00,2020-07-13,12:00,Golden Helipad,E292149,0.903714,0.9,PM25_SHARP5030i,2.769603,2.8,PM10_5014i,,,
2020-07-13 13:00:00,2020-07-13,13:00,Golden Helipad,E292149,1.200873,1.2,PM25_SHARP5030i,3.940639,3.9,PM10_5014i,,,
2020-07-13 14:00:00,2020-07-13,14:00,Golden Helipad,E292149,1.451333,1.5,PM25_SHARP5030i,5.964508,6,PM10_5014i,,,
2020-07-13 15:00:00,2020-07-13,15:00,Golden Helipad,E292149,1.434144,1.4,PM25_SHARP5030i,4.9831,5,PM10_5014i,,,
2020-07-13 16:00:00,2020-07-13,16:00,Golden Helipad,E292149,1.627838,1.6,PM25_SHARP5030i,5.433165,5.4,PM10_5014i,,,
2020-07-13 17:00:00,2020-07-13,17:00,Golden Helipad,E292149,0.963379,1,PM25_SHARP5030i,7.614984,7.6,PM10_5014i,,,
2020-07-13 18:00:00,2020-07-13,18:00,Golden Helipad,E292149,0.884225,0.9,PM25_SHARP5030i,7.353515,7.4,PM10_5014i,,,
2020-07-13 19:00:00,2020-07-13,19:00,Golden Helipad,E292149,0.994906,1,PM25_SHARP5030i,3.760684,3.8,PM10_5014i,,,
2020-07-13 20:00:00,2020-07-13,20:00,Golden Helipad,E292149,3.092179,3.1,PM25_SHARP5030i,4.2163,4.2,PM10_5014i,,,
2020-07-13 21:00:00,2020-07-13,21:00,Golden Helipad,E292149,3.379581,3.4,PM25_SHARP5030i,11.72309,11.7,PM10_5014i,,,
2020-07-13 22:00:00,2020-07-13,22:00,Golden Helipad,E292149,2.505196,2.5,PM25_SHARP5030i,16.26164,16.3,PM10_5014i,,,
2020-07-13 23:00:00,2020-07-13,23:00,Golden Helipad,E292149,2.236573,2.2,PM25_SHARP5030i,15.14762,15.1,PM10_5014i,,,
2020-07-14 00:00:00,2020-07-13,24:00,Golden Helipad,E292149,2.235697,2.2,PM25_SHARP5030i,13.42963,13.4,PM10_5014i,,,
2020-07-14 01:00:00,2020-07-14,01:00,Golden Helipad,E292149,2.37067,2.4,PM25_SHARP5030i,14.07857,14.1,PM10_5014i,,,
2020-07-14 02:00:00,2020-07-14,02:00,Golden Helipad,E292149,2.219118,2.2,PM25_SHARP5030i,14.15251,14.2,PM10_5014i,,,
2020-07-14 03:00:00,2020-07-14,03:00,Golden Helipad,E292149,2.185282,2.2,PM25_SHARP5030i,10.76843,10.8,PM10_5014i,,,
2020-07-14 04:00:00,2020-07-14,04:00,Golden Helipad,E292149,2.448465,2.4,PM25_SHARP5030i,11.12086,11.1,PM10_5014i,,,
2020-07-14 05:00:00,2020-07-14,05:00,Golden Helipad,E292149,2.322138,2.3,PM25_SHARP5030i,12.30015,12.3,PM10_5014i,,,
2020-07-14 06:00:00,2020-07-14,06:00,Golden Helipad,E292149,2.964955,3,PM25_SHARP5030i,13.67245,13.7,PM10_5014i,,,
2020-07-14 07:00:00,2020-07-14,07:00,Golden Helipad,E292149,5.041998,5,PM25_SHARP5030i,17.24908,17.2,PM10_5014i,,,
2020-07-14 08:00:00,2020-07-14,08:00,Golden Helipad,E292149,4.069262,4.1,PM25_SHARP5030i,16.53069,16.5,PM10_5014i,,,
2020-07-14 09:00:00,2020-07-14,09:00,Golden Helipad,E292149,4.290311,4.3,PM25_SHARP5030i,19.13867,19.1,PM10_5014i,,,
2020-07-14 10:00:00,2020-07-14,10:00,Golden Helipad,E292149,2.50088,2.5,PM25_SHARP5030i,12.98223,13,PM10_5014i,,,
2020-07-14 11:00:00,2020-07-14,11:00,Golden Helipad,E292149,2.125277,2.1,PM25_SHARP5030i,11.83729,11.8,PM10_5014i,,,
2020-07-14 12:00:00,2020-07-14,12:00,Golden Helipad,E292149,2.232758,2.2,PM25_SHARP5030i,9.236179,9.2,PM10_5014i,,,
2020-07-14 13:00:00,2020-07-14,13:00,Golden Helipad,E292149,2.310019,2.3,PM25_SHARP5030i,6.914676,6.9,PM10_5014i,,,
2020-07-14 14:00:00,2020-07-14,14:00,Golden Helipad,E292149,2.361079,2.4,PM25_SHARP5030i,6.926582,6.9,PM10_5014i,,,
2020-07-14 15:00:00,2020-07-14,15:00,Golden Helipad,E292149,2.32853,2.3,PM25_SHARP5030i,3.482455,3.5,PM10_5014i,,,
2020-07-14 16:00:00,2020-07-14,16:00,Golden Helipad,E292149,2.590164,2.6,PM25_SHARP5030i,10.14355,10.1,PM10_5014i,,,
2020-07-14 17:00:00,2020-07-14,17:00,Golden Helipad,E292149,2.852983,2.9,PM25_SHARP5030i,7.232946,7.2,PM10_5014i,,,
2020-07-14 18:00:00,2020-07-14,18:00,Golden Helipad,E292149,2.333875,2.3,PM25_SHARP5030i,10.9881,11,PM10_5014i,,,
2020-07-14 19:00:00,2020-07-14,19:00,Golden Helipad,E292149,2.009608,2,PM25_SHARP5030i,9.126944,9.1,PM10_5014i,,,
2020-07-14 20:00:00,2020-07-14,20:00,Golden Helipad,E292149,4.147219,4.1,PM25_SHARP5030i,14.92628,14.9,PM10_5014i,,,
2020-07-14 21:00:00,2020-07-14,21:00,Golden Helipad,E292149,6.316733,6.3,PM25_SHARP5030i,13.45045,13.5,PM10_5014i,,,
2020-07-14 22:00:00,2020-07-14,22:00,Golden Helipad,E292149,6.168732,6.2,PM25_SHARP5030i,25.3648,25.4,PM10_5014i,,,
2020-07-14 23:00:00,2020-07-14,23:00,Golden Helipad,E292149,3.429739,3.4,PM25_SHARP5030i,16.50813,16.5,PM10_5014i,,,
2020-07-15 00:00:00,2020-07-14,24:00,Golden Helipad,E292149,4.242751,4.2,PM25_SHARP5030i,22.1737,22.2,PM10_5014i,,,
2020-07-15 01:00:00,2020-07-15,01:00,Golden Helipad,E292149,5.26758,5.3,PM25_SHARP5030i,26.93373,26.9,PM10_5014i,,,
2020-07-15 02:00:00,2020-07-15,02:00,Golden Helipad,E292149,5.637884,5.6,PM25_SHARP5030i,10.06263,10.1,PM10_5014i,,,
2020-07-15 03:00:00,2020-07-15,03:00,Golden Helipad,E292149,4.378077,4.4,PM25_SHARP5030i,16.17199,16.2,PM10_5014i,,,
2020-07-15 04:00:00,2020-07-15,04:00,Golden Helipad,E292149,3.303317,3.3,PM25_SHARP5030i,14.83912,14.8,PM10_5014i,,,
2020-07-15 05:00:00,2020-07-15,05:00,Golden Helipad,E292149,3.263905,3.3,PM25_SHARP5030i,8.689397,8.7,PM10_5014i,,,
2020-07-15 06:00:00,2020-07-15,06:00,Golden Helipad,E292149,3.889143,3.9,PM25_SHARP5030i,15.19343,15.2,PM10_5014i,,,
2020-07-15 07:00:00,2020-07-15,07:00,Golden Helipad,E292149,4.376138,4.4,PM25_SHARP5030i,13.95565,14,PM10_5014i,,,
2020-07-15 08:00:00,2020-07-15,08:00,Golden Helipad,E292149,5.523263,5.5,PM25_SHARP5030i,16.17914,16.2,PM10_5014i,,,
2020-07-15 09:00:00,2020-07-15,09:00,Golden Helipad,E292149,4.78857,4.8,PM25_SHARP5030i,13.59139,13.6,PM10_5014i,,,
2020-07-15 10:00:00,2020-07-15,10:00,Golden Helipad,E292149,3.933202,3.9,PM25_SHARP5030i,13.82463,13.8,PM10_5014i,,,
2020-07-15 11:00:00,2020-07-15,11:00,Golden Helipad,E292149,3.084477,3.1,PM25_SHARP5030i,11.89228,11.9,PM10_5014i,,,
2020-07-15 12:00:00,2020-07-15,12:00,Golden Helipad,E292149,3.279977,3.3,PM25_SHARP5030i,8.798297,8.8,PM10_5014i,,,
2020-07-15 13:00:00,2020-07-15,13:00,Golden Helipad,E292149,2.684957,2.7,PM25_SHARP5030i,14.24382,14.2,PM10_5014i,,,
2020-07-15 14:00:00,2020-07-15,14:00,Golden Helipad,E292149,2.38991,2.4,PM25_SHARP5030i,8.616879,8.6,PM10_5014i,,,
2020-07-15 15:00:00,2020-07-15,15:00,Golden Helipad,E292149,2.737489,2.7,PM25_SHARP5030i,5.619493,5.6,PM10_5014i,,,
2020-07-15 16:00:00,2020-07-15,16:00,Golden Helipad,E292149,2.960727,3,PM25_SHARP5030i,10.4262,10.4,PM10_5014i,,,
2020-07-15 17:00:00,2020-07-15,17:00,Golden Helipad,E292149,2.069578,2.1,PM25_SHARP5030i,5.714155,5.7,PM10_5014i,,,
2020-07-15 18:00:00,2020-07-15,18:00,Golden Helipad,E292149,2.534394,2.5,PM25_SHARP5030i,13.50037,13.5,PM10_5014i,,,
2020-07-15 19:00:00,2020-07-15,19:00,Golden Helipad,E292149,6.305592,6.3,PM25_SHARP5030i,8.477176,8.5,PM10_5014i,,,
2020-07-15 20:00:00,2020-07-15,20:00,Golden Helipad,E292149,3.390554,3.4,PM25_SHARP5030i,8.266029,8.3,PM10_5014i,,,
2020-07-15 21:00:00,2020-07-15,21:00,Golden Helipad,E292149,4.730169,4.7,PM25_SHARP5030i,11.68051,11.7,PM10_5014i,,,
2020-07-15 22:00:00,2020-07-15,22:00,Golden Helipad,E292149,4.285926,4.3,PM25_SHARP5030i,15.26714,15.3,PM10_5014i,,,
2020-07-15 23:00:00,2020-07-15,23:00,Golden Helipad,E292149,5.116803,5.1,PM25_SHARP5030i,13.57024,13.6,PM10_5014i,,,
2020-07-16 00:00:00,2020-07-15,24:00,Golden Helipad,E292149,5.488955,5.5,PM25_SHARP5030i,17.5971,17.6,PM10_5014i,,,
2020-07-16 01:00:00,2020-07-16,01:00,Golden Helipad,E292149,3.864474,3.9,PM25_SHARP5030i,7.917438,7.9,PM10_5014i,,,
2020-07-16 02:00:00,2020-07-16,02:00,Golden Helipad,E292149,5.720218,5.7,PM25_SHARP5030i,16.22398,16.2,PM10_5014i,,,
2020-07-16 03:00:00,2020-07-16,03:00,Golden Helipad,E292149,5.250115,5.3,PM25_SHARP5030i,15.17295,15.2,PM10_5014i,,,
2020-07-16 04:00:00,2020-07-16,04:00,Golden Helipad,E292149,3.512425,3.5,PM25_SHARP5030i,11.00467,11,PM10_5014i,,,
2020-07-16 05:00:00,2020-07-16,05:00,Golden Helipad,E292149,2.488847,2.5,PM25_SHARP5030i,10.76718,10.8,PM10_5014i,,,
2020-07-16 06:00:00,2020-07-16,06:00,Golden Helipad,E292149,3.648742,3.6,PM25_SHARP5030i,11.11848,11.1,PM10_5014i,,,
2020-07-16 07:00:00,2020-07-16,07:00,Golden Helipad,E292149,4.674612,4.7,PM25_SHARP5030i,15.23367,15.2,PM10_5014i,,,
2020-07-16 08:00:00,2020-07-16,08:00,Golden Helipad,E292149,3.774905,3.8,PM25_SHARP5030i,13.84243,13.8,PM10_5014i,,,
2020-07-16 09:00:00,2020-07-16,09:00,Golden Helipad,E292149,3.214732,3.2,PM25_SHARP5030i,13.02648,13,PM10_5014i,,,
2020-07-16 10:00:00,2020-07-16,10:00,Golden Helipad,E292149,3.118804,3.1,PM25_SHARP5030i,5.950119,6,PM10_5014i,,,
2020-07-16 11:00:00,2020-07-16,11:00,Golden Helipad,E292149,3.357975,3.4,PM25_SHARP5030i,8.367172,8.4,PM10_5014i,,,
2020-07-16 12:00:00,2020-07-16,12:00,Golden Helipad,E292149,3.138804,3.1,PM25_SHARP5030i,7.03548,7,PM10_5014i,,,
2020-07-16 13:00:00,2020-07-16,13:00,Golden Helipad,E292149,2.920402,2.9,PM25_SHARP5030i,8.576772,8.6,PM10_5014i,,,
2020-07-16 14:00:00,2020-07-16,14:00,Golden Helipad,E292149,3.682126,3.7,PM25_SHARP5030i,10.15689,10.2,PM10_5014i,,,
2020-07-16 15:00:00,2020-07-16,15:00,Golden Helipad,E292149,3.583637,3.6,PM25_SHARP5030i,18.02724,18,PM10_5014i,,,
2020-07-16 16:00:00,2020-07-16,16:00,Golden Helipad,E292149,3.218483,3.2,PM25_SHARP5030i,18.97807,19,PM10_5014i,,,
2020-07-16 17:00:00,2020-07-16,17:00,Golden Helipad,E292149,2.590306,2.6,PM25_SHARP5030i,24.48167,24.5,PM10_5014i,,,
2020-07-16 18:00:00,2020-07-16,18:00,Golden Helipad,E292149,2.331769,2.3,PM25_SHARP5030i,15.75385,15.8,PM10_5014i,,,
2020-07-16 19:00:00,2020-07-16,19:00,Golden Helipad,E292149,1.963755,2,PM25_SHARP5030i,13.61817,13.6,PM10_5014i,,,
2020-07-16 20:00:00,2020-07-16,20:00,Golden Helipad,E292149,1.902686,1.9,PM25_SHARP5030i,0.104847,0.1,PM10_5014i,,,
2020-07-16 21:00:00,2020-07-16,21:00,Golden Helipad,E292149,2.790347,2.8,PM25_SHARP5030i,1.283928,1.3,PM10_5014i,,,
2020-07-16 22:00:00,2020-07-16,22:00,Golden Helipad,E292149,3.212865,3.2,PM25_SHARP5030i,2.242635,2.2,PM10_5014i,,,
2020-07-16 23:00:00,2020-07-16,23:00,Golden Helipad,E292149,2.460654,2.5,PM25_SHARP5030i,7.094775,7.1,PM10_5014i,,,
2020-07-17 00:00:00,2020-07-16,24:00,Golden Helipad,E292149,1.65085,1.7,PM25_SHARP5030i,4.324265,4.3,PM10_5014i,,,
2020-07-17 01:00:00,2020-07-17,01:00,Golden Helipad,E292149,1.299834,1.3,PM25_SHARP5030i,14.277,14.3,PM10_5014i,,,
2020-07-17 02:00:00,2020-07-17,02:00,Golden Helipad,E292149,1.790248,1.8,PM25_SHARP5030i,3.26025,3.3,PM10_5014i,,,
2020-07-17 03:00:00,2020-07-17,03:00,Golden Helipad,E292149,2.016616,2,PM25_SHARP5030i,17.08959,17.1,PM10_5014i,,,
2020-07-17 04:00:00,2020-07-17,04:00,Golden Helipad,E292149,2.398866,2.4,PM25_SHARP5030i,9.751675,9.8,PM10_5014i,,,
2020-07-17 05:00:00,2020-07-17,05:00,Golden Helipad,E292149,2.547759,2.5,PM25_SHARP5030i,6.520277,6.5,PM10_5014i,,,
2020-07-17 06:00:00,2020-07-17,06:00,Golden Helipad,E292149,1.936432,1.9,PM25_SHARP5030i,8.815627,8.8,PM10_5014i,,,
2020-07-17 07:00:00,2020-07-17,07:00,Golden Helipad,E292149,2.445291,2.4,PM25_SHARP5030i,10.74381,10.7,PM10_5014i,,,
2020-07-17 08:00:00,2020-07-17,08:00,Golden Helipad,E292149,2.59621,2.6,PM25_SHARP5030i,7.327701,7.3,PM10_5014i,,,
2020-07-17 09:00:00,2020-07-17,09:00,Golden Helipad,E292149,2.829037,2.8,PM25_SHARP5030i,8.181533,8.2,PM10_5014i,,,
2020-07-17 10:00:00,2020-07-17,10:00,Golden Helipad,E292149,3.18665,3.2,PM25_SHARP5030i,5.462856,5.5,PM10_5014i,,,
2020-07-17 11:00:00,2020-07-17,11:00,Golden Helipad,E292149,2.716413,2.7,PM25_SHARP5030i,7.336103,7.3,PM10_5014i,,,
2020-07-17 12:00:00,2020-07-17,12:00,Golden Helipad,E292149,2.667886,2.7,PM25_SHARP5030i,3.594326,3.6,PM10_5014i,,,
2020-07-17 13:00:00,2020-07-17,13:00,Golden Helipad,E292149,1.916563,1.9,PM25_SHARP5030i,8.799972,8.8,PM10_5014i,,,
2020-07-17 14:00:00,2020-07-17,14:00,Golden Helipad,E292149,0.986478,1,PM25_SHARP5030i,2.721829,2.7,PM10_5014i,,,
2020-07-17 15:00:00,2020-07-17,15:00,Golden Helipad,E292149,1.269948,1.3,PM25_SHARP5030i,4.067191,4.1,PM10_5014i,,,
2020-07-17 16:00:00,2020-07-17,16:00,Golden Helipad,E292149,2.051321,2.1,PM25_SHARP5030i,3.975836,4,PM10_5014i,,,
2020-07-17 17:00:00,2020-07-17,17:00,Golden Helipad,E292149,1.590955,1.6,PM25_SHARP5030i,12.08888,12.1,PM10_5014i,,,
2020-07-17 18:00:00,2020-07-17,18:00,Golden Helipad,E292149,1.577239,1.6,PM25_SHARP5030i,3.397456,3.4,PM10_5014i,,,
2020-07-17 19:00:00,2020-07-17,19:00,Golden Helipad,E292149,2.187233,2.2,PM25_SHARP5030i,3.253103,3.3,PM10_5014i,,,
2020-07-17 20:00:00,2020-07-17,20:00,Golden Helipad,E292149,2.141011,2.1,PM25_SHARP5030i,10.59975,10.6,PM10_5014i,,,
2020-07-17 21:00:00,2020-07-17,21:00,Golden Helipad,E292149,3.49599,3.5,PM25_SHARP5030i,13.92273,13.9,PM10_5014i,,,
2020-07-17 22:00:00,2020-07-17,22:00,Golden Helipad,E292149,3.574137,3.6,PM25_SHARP5030i,14.16466,14.2,PM10_5014i,,,
2020-07-17 23:00:00,2020-07-17,23:00,Golden Helipad,E292149,3.383344,3.4,PM25_SHARP5030i,12.80079,12.8,PM10_5014i,,,
2020-07-18 00:00:00,2020-07-17,24:00,Golden Helipad,E292149,2.812072,2.8,PM25_SHARP5030i,11.82283,11.8,PM10_5014i,,,
2020-07-18 01:00:00,2020-07-18,01:00,Golden Helipad,E292149,2.532049,2.5,PM25_SHARP5030i,12.75683,12.8,PM10_5014i,,,
2020-07-18 02:00:00,2020-07-18,02:00,Golden Helipad,E292149,2.800982,2.8,PM25_SHARP5030i,11.33848,11.3,PM10_5014i,,,
2020-07-18 03:00:00,2020-07-18,03:00,Golden Helipad,E292149,2.615828,2.6,PM25_SHARP5030i,11.25527,11.3,PM10_5014i,,,
2020-07-18 04:00:00,2020-07-18,04:00,Golden Helipad,E292149,2.39729,2.4,PM25_SHARP5030i,12.23759,12.2,PM10_5014i,,,
2020-07-18 05:00:00,2020-07-18,05:00,Golden Helipad,E292149,2.736751,2.7,PM25_SHARP5030i,9.365062,9.4,PM10_5014i,,,
2020-07-18 06:00:00,2020-07-18,06:00,Golden Helipad,E292149,2.995847,3,PM25_SHARP5030i,8.633933,8.6,PM10_5014i,,,
2020-07-18 07:00:00,2020-07-18,07:00,Golden Helipad,E292149,3.400758,3.4,PM25_SHARP5030i,8.890811,8.9,PM10_5014i,,,
2020-07-18 08:00:00,2020-07-18,08:00,Golden Helipad,E292149,3.227175,3.2,PM25_SHARP5030i,10.02544,10,PM10_5014i,,,
2020-07-18 09:00:00,2020-07-18,09:00,Golden Helipad,E292149,2.826656,2.8,PM25_SHARP5030i,10.8156,10.8,PM10_5014i,,,
2020-07-18 10:00:00,2020-07-18,10:00,Golden Helipad,E292149,2.557353,2.6,PM25_SHARP5030i,7.716217,7.7,PM10_5014i,,,
2020-07-18 11:00:00,2020-07-18,11:00,Golden Helipad,E292149,2.162687,2.2,PM25_SHARP5030i,1.923799,1.9,PM10_5014i,,,
2020-07-18 12:00:00,2020-07-18,12:00,Golden Helipad,E292149,1.952574,2,PM25_SHARP5030i,4.872158,4.9,PM10_5014i,,,
2020-07-18 13:00:00,2020-07-18,13:00,Golden Helipad,E292149,1.889875,1.9,PM25_SHARP5030i,3.719187,3.7,PM10_5014i,,,
2020-07-18 14:00:00,2020-07-18,14:00,Golden Helipad,E292149,2.048185,2,PM25_SHARP5030i,1.932443,1.9,PM10_5014i,,,
2020-07-18 15:00:00,2020-07-18,15:00,Golden Helipad,E292149,2.265384,2.3,PM25_SHARP5030i,1.135859,1.1,PM10_5014i,,,
